PageEntryId,RagStatus,IssueReason
e71470de-92b7-4655-97d4-576cdbde6b23,5,11
5271d89d-f6a7-45de-8619-577db7842471,0,0
16fb0002-e321-40d0-a0e2-578f91af377c,0,11
519ebad4-469d-45f3-8d7f-57ad5dfdef65,3,2
6b2bcb98-0e0d-49f8-8ef2-57ada1e39cc7,3,11
4b54983a-49dd-4a23-9dbc-57de6126aeaf,0,2
63075584-1d10-4261-aefd-57fcdd0d4731,0,11
88e9a573-7290-4624-a63a-5803b1bedbb2,3,11
7cb1922e-3c19-4cc8-98c7-58135951d2cd,0,0
c7ecf326-2c52-4839-b48a-5814b2d6c6db,0,20
ac5b1f5d-740d-4c56-8269-5826cb1bb3c1,2,5
b7d3bf3f-2b80-48d6-9d8e-5836d91b25b2,2,15
98aac6a2-f638-4bee-94c5-584685cac862,0,0
e150dac6-5ffc-495e-b3b9-58513dfedef6,1,2
a29b76c3-eb1f-40be-98fb-585f456f9fca,1,4
06ba4104-5be9-43cf-a686-586a18f4785d,3,11
3fa84611-d843-416e-bc3c-586e91939550,4,11
82dedb45-4d9c-44ee-8484-58806dee6efe,1,15
fab1adfd-3c9e-40a4-8454-588d37e1a80c,2,0
d4de734a-1851-41d1-9036-58a884936f1c,4,14
2c9adad6-75ac-41d7-bafc-58c7d24be1a3,3,12
e1c432dd-599d-45ac-b3a6-58cef76a3da0,2,12
ad3d8d34-9faf-49c4-afc6-58ddf2e09019,1,12
767c1012-c8eb-4366-8600-58e922e4cf5f,0,0
d7708a71-f3d2-442a-9f2d-58f3661a366d,1,1
97ff4b6c-9d1e-4bfc-9f90-58f5c76eacc1,1,7
c5689b46-7061-43ff-a3cb-590491101966,1,17
06a89f9a-36cd-41b0-9567-59119c6fcc62,1,8
0e8b3fd4-72d3-4098-9b08-591e76756066,3,12
5a0d2765-f7c5-4ac9-8ac5-592930287114,3,1
587a21bc-ef41-4f20-a9a6-593521d8a11d,4,12
35c9a991-6ff1-4b00-b4a8-5939f5172a25,3,17
a41ea235-057a-4341-8764-59439b317ad0,3,19
85537d5d-2f76-44c3-8db6-5952e17968ed,2,7
57a0c145-33c5-4413-9f88-5969bb3f6585,5,12
18621d71-e9c3-4d34-a291-597d1ea51962,4,11
795e4204-1e3c-4656-9948-59ab44907c0d,3,17
34e8bf65-70ad-48de-9d7c-59e80dc8dfd6,4,10
136055b1-140c-4b77-81aa-59e8ce29b990,3,15
910aba78-c96b-4d83-bc1f-59f49f2cf72d,1,11
86f87702-842c-4b6b-9375-59f7ea514e87,1,5
9a077c9b-7c98-447c-9780-59faf5c5a0a1,3,5
6511e21e-403c-4636-99f4-5a0d448cfaff,3,20
1ac0a0b4-1118-4cd5-9112-5a47408f40aa,4,11
4ffb8280-78d2-46f1-aabd-5a4d3ec1dd5b,3,8
19b5eb70-263c-48b2-bd1d-5a53880f9ba2,3,2
467f362e-eb54-4d21-b95a-5a59923552c8,3,15
a128c2c9-7988-4cc3-9d96-5a70b9bd50dc,0,20
bac211ca-f537-403e-baaf-5a767085f9dd,3,16
cdd8188f-6dd4-4223-a5be-5a7a23523a44,0,1
51837534-d575-4604-bdf6-5aa8b1441084,1,15
e9a314f7-3dc5-4989-b7ae-5ab58b59258e,1,0
d9fbe40b-188d-4781-b1bb-5ab6559d80bc,3,24
4a0813c0-2482-4bf8-b6a3-5ac1d94bbdad,1,11
638e918f-9015-40fe-85f7-5ac2253a6d6d,1,0
01d233c7-ab45-4ab6-8912-5adedd73a120,0,0
2146aa62-522b-4c8c-a176-5ae21414c96c,0,4
2cd525e8-8153-49b7-84c8-5ae8263d02fd,3,7
1d345184-08dd-4581-ae35-5aee0a1634b4,3,16
fcac798d-b6af-42fb-bce4-5af3aafe90b4,4,5
9eb02886-65c7-4a78-bc3e-5b016a45ce65,3,8
24b83673-635c-4f51-96b5-5b0a60b62e1c,2,15
380148ee-02bd-4bb3-81de-5b11d149e989,0,16
85258a79-1183-410e-8097-5b21a007f16d,3,15
1fab3d84-8264-449a-a0f1-5b35379c960b,3,1
ab32c73b-d432-45d7-bec1-5b3c58f196f4,2,16
fd998cbd-005a-401a-846d-5b3c808e2e6c,0,1
8f600291-afbd-4b78-9ade-5b53de9e7a8d,3,2
0b4f0374-918e-495a-b070-5b63470afca0,5,12
07e7bdd9-b692-48be-ae08-5b788ffc809c,0,0
6073e2f3-2725-4a26-8cba-5b7d203c111b,3,2
e06b5846-7c35-453b-b8ef-5b9a728443f5,3,15
cb30e9e6-55f2-4425-80ae-5b9dcd4bce44,3,11
cf729c96-8bad-419d-ba5e-5bbbe536ad58,1,7
bf64f30f-c654-48be-8819-5bd993536703,1,0
8b377506-ca64-4e22-acd3-5bdad4db406f,3,4
8285d47a-0737-4a96-a7d6-5be427797d8b,2,16
232d035b-2c78-4fd5-bbd0-5bed02948b61,1,14
91f0290e-1769-4814-8d82-5bf7ee21eefc,0,0
647f56f7-dc2e-433b-af15-5c16f75519e3,3,11
4284691f-72b5-4edf-9f61-5c260b88bf96,3,1
94118a2a-8cb4-4bb8-9f3f-5c336550a7c4,4,5
f23bb548-8642-4cee-9f69-5c3766ede314,3,8
d91d1694-5c34-4c5d-b23a-5c4241c2a5e5,3,19
043a9a7e-d722-4491-9669-5c43564224af,3,15
02988b8e-2993-462d-820c-5c51bec9d714,1,11
f5c20f86-45bd-491c-9498-5c59597329b9,3,2
9b917f66-154f-4248-80f3-5c5acf85d8fa,0,2
5c4da26c-8812-4900-9312-5c5e5530df36,0,5
a856ec0c-a292-40fb-8116-5c64133f862f,3,2
c27ffaf3-ea7d-478c-bcff-5c69bd45be04,0,11
cd970af6-5758-4b73-9b23-5c6e1762af00,0,4
c9906a4c-e967-4324-b7fc-5c74991bdf92,4,2
13280900-c54c-4d9a-9e1e-5c820da152f5,1,2
bc3d359f-28cd-4afb-8821-5c87a486fbde,3,24
8c49d1d2-2c26-4c3a-9c50-5c94a9fa5ae5,3,11
ee986a49-f967-4e9a-bd48-5c96ba50b392,3,4
752e1331-6bbd-45eb-9b23-5cabd86caa2c,3,19
973eb0a0-664e-4cd7-b359-5cba581e274e,1,8
616b9415-0492-4215-b12e-5cc6b87a5ef2,0,0
69e91958-e252-45f2-965c-5cd64d491750,3,24
ed7d2f34-e259-400d-ba45-5cd836a5019a,3,20
b03b2ba6-d9f4-4dc1-baa0-5cf4f06417ec,3,11
9549b91a-ddc0-446c-8286-5d0ffa0ca761,3,11
ee944880-4585-46d9-9053-5d120fe357e2,0,20
f86e0ae4-f59f-4e14-b51e-5d2a4dea2080,3,20
acc9812e-99ab-4d52-a35a-5d6cd142ab27,2,22
c0fc7d37-1d08-461d-8be6-5d6fa874068a,3,5
c0380520-a518-46d5-9539-5d745e1b3349,1,4
9185d1c1-488e-44e4-adac-5d7abc07ce95,0,0
5b53d179-9a76-46de-bd0c-5d8a4d666194,1,11
a938699f-5b5b-45bd-995d-5d8bf52889f0,0,2
c6512bd5-e83f-4f6c-a60c-5d8de912c920,1,11
3efe7b94-5960-4e08-ade3-5d9c2fcdf407,2,18
9cbf0108-0ad3-4893-b1a3-5d9cb801aec6,0,0
7ab7aba0-f0ac-4ffc-b31d-5dc1ca333ef4,2,8
631b26eb-3556-4816-818b-5dc2eb473e0a,3,2
9db2d147-e3f4-4f16-8b79-5dd57b8b77a7,1,7
9c067d34-526a-4c69-927c-5de1416e6be8,0,0
1b3c8ec7-6892-4f64-b150-5e216ccfe801,1,18
812c1caa-ab3b-4c63-a900-5e34c5cfecad,0,15
fe3b86c6-7b4e-4458-8ac3-5e5e64cb99f2,0,0
6913e0d9-2f26-4c17-9980-5e7c3f3b54e4,0,15
e700f42e-90b6-4be0-a8bc-5e7c93f01c23,3,1
b2bd0502-8036-4021-98af-5ea0790070ba,3,11
fc365bab-a825-488c-8644-5ea2340f2aa5,0,0
7d1d8ba9-7544-44e3-8f02-5ea33937dab0,3,5
a5aa2870-9cdd-4588-b2ee-5ea7e5342210,3,17
a5ec0c0f-89e1-4866-a0e3-5eaa86c0600b,2,11
4757baef-3bfe-4daa-be71-5eb51e1539c3,3,20
3f3d5084-f316-4779-be0e-5eb787550a10,3,6
5b9d0e1e-4e1e-44d6-94fe-5eb83372b907,1,19
f59ca91f-f54a-44ff-983a-5ebdb020ddab,3,7
9bd02812-4c04-4a62-966d-5ec415950df5,1,18
d175fd9a-8fb9-4646-8cc3-5ed81dbea14b,1,5
70a0d203-d923-43f6-9bf2-5f08ff7784f4,0,0
2886de7a-2497-4395-a888-5f1e420d59f8,3,7
92d0f13c-3a5f-43b4-98da-5f39eec60f38,1,5
6c1fcb60-1f3a-493b-88de-5f4fcb249a82,3,17
554154af-6d6f-4651-af87-5f6da25129f4,3,15
eef845a1-0bc0-4422-b564-5f9541a9d342,3,11
9d0e5a55-7d9c-498e-b8ba-5fb036613b2e,3,15
9284d212-851a-48d9-aaa4-5fc10a6372e0,4,11
83b02b13-98e0-4e72-bab2-5fd8ae878d09,2,0
e06a4494-a0fd-4103-9333-600ef73722e3,1,11
db272f4c-6627-44e0-b92a-6014d97ea2af,1,8
abba5d29-be29-444f-9606-601d7b238cd9,1,8
20354a0e-f98c-406c-9261-6025b1293e4a,0,15
f6d6bdc4-1e60-4df1-8143-602d3d182807,3,18
db12dd8a-f83f-4124-8447-60301cc87b74,1,17
8d1e77e7-79e1-41df-b3e9-603461498f1e,0,0
ee5e2c8a-8820-4bcd-95c9-60451234dcf0,3,2
0793e4ac-37e1-41c0-8262-605922792e28,2,7
c641e4d1-3022-4f82-bfeb-605fc0e001cc,3,17
70e4d0ca-a3ab-4e75-8c4a-607106360891,0,11
2f2c2831-f355-499e-96ce-6094689ce869,3,20
ccc0f810-62d7-43b4-b545-609a661b7bf0,0,8
13218d6f-be9e-4263-a0cd-60a67c4674ca,0,18
8094b636-d330-4abf-b92d-60c698bf5931,4,4
b4abdd31-c398-48a5-bb50-60d040a233a6,3,1
9ad6634b-d0ec-4f9a-8150-61142a8a9fff,3,1
09dfd998-a05d-45c7-aae0-612eb899a2f9,3,11
e6432ac5-7400-4a68-b23e-613fbebd60f2,3,11
8ca37411-4fab-44dd-a9a2-61476d40ec7f,3,10
82e72e54-e5cf-49cd-9b4b-61478adee4d2,5,1
91c0b326-a535-4dff-b979-6155654f5211,3,2
bbe16aca-48a4-4cbc-948a-61586ecf152f,3,5
1cdbe161-8092-4fe4-bf38-6172d7ad194d,0,0
d13ce0ea-cf8c-4d79-ac9c-61af98b3fbe2,4,10
fb358e2f-1e2b-436a-b4d9-61c01c185a21,0,0
f014d93a-314c-41fb-b44c-61c81c362048,2,2
fb14d9d4-5cb5-4ef0-a0ee-61caafba560e,1,17
d7dc38b3-cd39-4542-8f35-61e03bc61089,3,20
3146fde7-8501-4eba-b1d7-61f24ec8d849,3,1
9599bc26-7180-442d-938a-61ff71d19269,3,8
ece46bb2-8c99-4d10-a46b-621391119bf4,3,1
a013545e-fdcd-445e-9461-6216de5c49eb,3,1
cf1e704e-935e-4437-8223-621d89edbbe2,1,5
d019fbb8-3b1a-4206-bf9d-6239d35741cd,1,15
93b3f326-6336-4238-97d8-623a9805ecab,3,7
2b040372-9e55-4fee-acc0-6256910bbb8e,1,15
b6f7a888-fba1-4acf-943f-625a2fc52dbc,0,11
175e8408-04d7-43af-8610-62629f63f4ce,3,11
7d42254c-c717-430b-81e3-6285d56fde34,0,1
e8a5b720-1191-4cbd-8d2e-629ffe3d69dd,4,4
65b9d512-49a6-43ce-bbf5-62ea6dd4ba13,1,2
75097b48-e951-446b-b09a-62f936517f7e,0,2
6947e8d9-b4cb-4878-ad3e-62fcaae17ea2,3,2
bc1ef4d2-b9c2-4281-b89b-63040676c935,4,8
4e9f3585-3b87-4f85-b11b-631421d2b06f,3,24
f2b3ae98-031e-4b46-8564-6315058253d9,3,1
d49239f5-4a9c-47e1-b0e0-6325e68fae84,1,2
9dd49566-6385-463b-9a07-632d5667884e,0,1
73fef77a-9d89-412f-a382-6335bbfa7c72,1,17
a971bc36-b6ef-465f-b98e-6344bf41f883,3,1
e32c42c0-4b73-470c-9914-63568aea865f,0,8
6a4af8f6-4ddc-4ae6-a1e4-635eb0f4122d,2,7
eb2cc3c5-99d4-42c9-ab23-635f558a4360,0,1
dd2c429a-32b1-4305-8e16-636ae8429336,1,19
2c7837b7-4e0c-45dc-a76f-6370df6aa3c2,0,5
7d18273e-b771-414b-9048-639db21206a6,1,19
e3f7fca9-f7f4-4499-b095-63b0e69ab1c6,5,7
74846ced-7734-465f-ba9e-63d697139da8,3,11
cad87387-0420-4e56-a5d1-63dbff5acb0c,3,16
9aeeb35c-42e4-4f94-86db-64060a04b5f2,3,19
00b0e647-b1c7-4954-b31b-641f924486e5,1,5
8f4a7dc6-3f59-4c0b-b153-64251bc22583,3,8
900c0806-58ea-44e7-81ba-64292c214021,0,5
961ae71e-6816-4c19-910f-643906a45d29,1,0
7b8b5b59-7a93-426c-99a6-64482526a89b,3,12
9ccee555-c0c9-439f-bfc6-645c9dce6216,3,12
00a5278f-50b8-480f-839a-645cac112e80,0,2
40f9a804-61f6-4e15-b118-646d76107ac5,3,8
813365fb-a1f5-4a01-8e9d-646f4a0cb45f,0,5
620f8b14-65fe-4d71-903f-6480c1ae4856,3,1
7ecd54ae-7c97-46c5-ae23-648a4bc8352e,3,12
6dec4c41-d0b8-4410-b549-64a009fa5d9a,0,1
a2eaeb54-875f-42aa-a528-64bb22a3a0a2,3,11
7750c46e-c924-468b-bd5b-64bf3103a39c,3,15
73063347-0f06-4d66-a3c9-64d939c5f615,0,0
d73f32d5-fb5d-4001-ab26-64dd9b626fef,1,7
e3121f69-83ac-4bf8-81ca-64f34f815073,3,12
07401705-60c9-435a-844a-650b3bda072f,3,2
27f6be88-ca8d-4d4c-afc7-651cbd84a4d4,3,20
2371200d-169d-4184-ae3e-653f587c1e8c,5,11
6c3cead8-8317-4106-9f01-655e068f40dc,0,11
ca2f1b47-d0a8-4ef9-9c93-655ec4a4ec64,3,1
4b57b82a-f21b-4ad4-822b-65a260beb2d7,1,6
b3bd16c8-10d4-4703-9ca6-65bf6625fa2e,1,15
ec3970a5-553e-43c1-b47f-65de20910c25,4,2
779bc21c-8754-4f44-b86f-65e23ee093d6,0,15
04caa8cb-e5ac-4fd9-a757-662b3084e458,3,2
1fa8213a-9eef-4f6c-b27b-663795f40a20,3,2
a8c7cd93-2718-4418-8ee7-664377a088e6,3,13
a301f7ac-5443-4b4e-ac7d-6671fb2ed150,1,19
141d8b51-cca4-4ac4-8111-667274c9acb8,3,7
42186de4-89c5-4859-95da-6675cfb8d560,1,5
81de98bb-8142-4d84-9e5c-667de5bedcbb,0,1
1f5c1d80-488a-4bfc-a52f-669cefba5260,4,12
6b847d6e-ee5f-4d99-a356-66a22b5228a0,4,11
f143cfd7-b33a-436a-a440-66ad7c3129e3,3,2
312fefc3-504e-44ce-a1de-66bb29a269aa,1,0
804ef5ed-9f89-4d95-9ec7-66c349572669,3,8
de2448fc-eee0-4cf1-a134-66c7bb0ff760,0,2
a775753b-7421-4abd-b8bd-66cc86c56742,3,15
f5d11f4a-c4ce-4a14-9228-66e8cf3b32a3,0,0
92c005fe-153f-4d69-8d57-66ffd466e381,1,16
a46a601f-3b93-4388-9a1c-67006db7b728,1,6
2e88e8a2-a1eb-46f9-b3d3-6706f891b495,3,11
c44e6e60-c314-42d2-a880-6719611e5b9a,4,8
090e5d2b-54fa-4b73-b0bc-671dbd1ca715,3,2
3d5f7dbe-5e24-46b8-a359-6729b0e8bab7,4,20
1bf20c12-d953-425b-b632-676d13f3fbc6,1,6
c5daacb1-7967-4641-8fab-67741e6b6262,3,11
decb9f14-20c1-47b1-8623-67769fc7b9c2,0,8
6680a6d9-0b0c-4ec2-994f-67947d1b69ac,0,8
14cdfb24-b684-4603-be24-67974b2dd804,1,7
e3730ac3-1309-4f01-8fc4-67bcedcf475a,1,11
7c823831-49fc-46b9-98e8-67e01e2778cc,0,1
707de14e-309b-4812-a483-67e0913f516a,3,11
1ae1cb52-62f1-4d82-925c-67f252cd653e,3,2
81380cf7-60f3-4455-90d1-67fb8da924f0,0,0
32e8dad2-d4dc-41d3-800d-6833278bb0fc,0,1
a8c87a89-ce7f-4012-bbcd-683476709791,3,5
d3dbc92e-f586-479b-8092-6845dd0bf1fe,3,22
41cb7c62-d371-4970-afa1-684a694cf4d0,0,4
9bdb0e9c-81d1-40ac-8ff5-68520bc6b89a,1,5
4e4da888-298e-4b8f-ae3d-685373d5c6c2,0,2
cbdd3c74-9c22-483f-ad44-686183f6bf9b,3,2
6555cde0-520c-4634-8403-686a84eb1645,3,11
78fd4fcb-5bf3-433f-94f0-68779983f740,3,11
538e323e-49aa-49f4-a605-688f067356e5,1,15
18942284-7a23-4c4c-82af-689392d9741d,3,17
66f31f95-a66f-4684-8017-68b51b1eae5c,0,1
adc21af9-eac5-45b2-b9f5-68b904193931,3,20
46d28465-cbb3-411e-b958-68c198ebe3eb,0,1
9bc8058e-e541-49c3-998b-68d4328389b7,1,7
ca853823-b9ce-4f3b-8325-68edbb43c309,4,1
4feae5c0-7cb1-4264-8c11-68f7f7ebd761,4,1
b43d70c1-64cd-4a8e-aed2-690607620951,1,0
94f32a8f-050c-4ccf-9acc-6927b816edd2,1,5
0788a4ce-397d-44aa-bc55-693ec4ec1788,4,2
5a77b840-07da-4179-930b-6940b422bd84,1,15
d83d4c67-9527-4e27-9e78-6945d89f0fa1,4,11
bdc48746-6e56-4ff5-809c-697c2e7695b1,2,7
cf8251eb-d25e-4f6c-84b7-699d5b62d834,4,2
a0c98bd8-6ebd-4ee5-83fc-699dc1e5cff7,3,11
6a1a74e4-1c6c-4f9f-9e75-69a22d1b8765,1,2
52e8e4e1-30b0-4dbc-9bc2-69e27feea7ea,2,20
e1d6b21c-c772-412d-93e1-69e4cc5127e1,3,8
deac9808-dc3a-48f3-993f-69f508db28ba,3,11
67f2538f-1d73-4ba9-b41a-6a1312e9722b,3,11
8fd267d4-d666-4b95-93d6-6a5486a638d8,1,20
e7ca6946-7a92-49c7-be06-6a66585087b2,0,0
06f7fe82-643e-418d-83cb-6a73bd81deb6,3,2
d21c5e2a-9e97-46ba-970a-6a86cdfe3503,3,24
386db0a5-0bd1-4824-ba8e-6a928e86532c,2,0
de7c118a-22ac-4379-b946-6a9318a26ddd,3,11
add4384a-db12-42a0-b513-6a95e8f2ce07,3,12
70573153-16d6-4601-8c53-6ac0d8860fcd,1,8
0d4eed09-87aa-4e0c-8986-6aef45dce7fc,3,8
23f74dec-daff-4610-b9cc-6b1b1421d462,3,5
75880e44-1ef3-40da-8217-6b1bca050688,0,12
6b807c9d-9c02-4462-abb4-6b1d8b5baa86,3,16
2f1e6fd3-dfad-427f-8a07-6b22c73cecfa,3,22
a5606c45-44a7-436c-a5e6-6b26d5feb518,3,11
e81e3ac9-fdcd-498b-8eb6-6b301304dd3d,1,0
2f025801-6b2a-48ac-b3b1-6b550c20fae3,0,0
ec3926d3-cacd-4840-b617-6b56b77bc6f2,1,0
0cdbc709-eb82-4f83-8b2d-6b7a71dd64b5,3,5
681f8bd9-279f-4809-9efb-6ba193691ce4,2,7
c4483a87-5d68-4459-9b8b-6bb55b8afc59,3,6
e2167b5a-c6f6-4291-a54d-6bbc3b4ac29f,0,0
b806f8e9-3315-4686-9018-6bc6fefe9214,1,5
8be144db-fc6d-411f-9b86-6c57002ef7ed,1,5
ed1e8375-7ae9-462e-9fa8-6c5819c2b97b,1,8
0b2cc0ff-0b8e-4315-aac8-6c8191e8dd7c,1,15
bf3fec2f-dcb5-4462-9160-6c89c6a433c1,0,15
46032ca8-564a-4893-a136-6c912a024d24,0,0
64e22519-d680-4e86-8479-6ca277acb549,1,15
3110395f-0977-4774-829b-6cd0f8057f5d,1,0
c4cf5de0-76cb-40de-8a42-6cde518b049b,0,15
a3823be5-61fa-4e29-bfe7-6cecd2ec180e,4,19
2ef33c63-ea0e-42e1-b57a-6cf007c44e31,0,0
60a1d542-b552-42bb-9486-6d180a1db476,1,5
328cd254-da00-4dc9-9a83-6d1ba50ff33d,1,11
be31e389-8dec-4f59-85b4-6d1d45024630,4,22
2e95dcbb-97c0-4bd1-8e3c-6d1e2ced2435,4,2
a7550d07-ab01-4b2d-9bfb-6d251794c2a1,3,2
cbf89350-0627-4eef-9efb-6d2b37c49ea0,4,11
30d99789-ecc9-4498-93ad-6d2caa46adf1,3,1
0d19d020-e288-447d-9eb6-6d56ec39d637,0,0
8f40ffc6-35c8-4e55-b5d3-6d72db62f0df,3,12
4bfa42ab-3899-40f0-8384-6d85ff3dba29,0,0
dfc851f6-725f-49ae-9de1-6da5cf99134b,3,1
83e48a5e-2802-404d-96f3-6dc2f1c2419c,3,12
036e9a91-4fa4-4a69-95ee-6dc995ad1c3b,1,0
dd238439-019b-4d62-84c9-6dd58ead15cf,3,2
d4419aba-e8a7-4c3a-93e9-6de15c2dc54c,0,6
27a8f31a-d8a9-425a-8a13-6de1c49d13dd,0,16
55624271-468a-4325-803e-6de8808e6126,6,2
226235ce-d2ba-4762-ab0f-6dfeb8397629,1,4
237c2103-9e52-40c3-b242-6e066a131b9b,3,17
7f085089-0266-4671-b6cc-6e2e0270c4e9,0,0
d27e1306-3c90-4cae-bb4d-6e4706f48c2a,3,15
db2469a6-56ad-4812-9baa-6e79a9a49168,0,0
c0d3c1d7-19c3-484b-8716-6e84853fe097,1,0
7e024e64-9cd0-4878-aa6c-6e87fd99f78c,1,7
101b737c-4cf1-4629-82f3-6ea065f02712,0,2
be9c0d1d-2a5d-4411-a8eb-6eb9939cc46e,0,5
5ecb7d9a-fb36-4dea-8392-6ed5995a31f9,0,16
501268e8-48b0-46a9-a7ce-6ee566d29954,0,8
bc6560da-35d4-4b0b-955f-6efadae6d0bf,4,11
d702b912-cbdd-40ab-96b0-6f02a2fa66f8,3,7
2ce5f92d-b304-4069-9de3-6f087d3e5f65,3,5
6c3ac1b6-5614-4b33-8abe-6f1f04236b70,3,7
4ac320e6-128d-452e-b12d-6f28a58580d8,3,7
2c9bb018-ceb4-4a7e-9c3e-6f3ef8c40204,0,0
92a34cd0-0bc2-4741-8a76-6f561b210539,4,11
c4c3518f-db2f-4248-a378-6f5e6fb01d2e,3,14
bd5a6b3b-44ff-4e93-b22e-6f70f669a8d9,4,2
8550a78f-8cb3-4fe8-bad8-6f8d12f969f1,2,19
6a12b6bd-6203-47d0-8ff1-6f8e5678218c,2,5
a0ceabd2-fdb1-43e3-ab6f-6f8f099cb483,0,20
6d89adfd-4376-4210-997f-6f97cf7d126f,3,4
79b66873-c016-4d4d-baf3-6fa3342d0b4c,3,2
6a94a404-775b-47c2-bc4a-6fc9fd00be49,3,11
d53a0d13-08a1-4dfd-a989-6fd5d33e75f9,4,19
72560365-d77f-4858-8abb-6fd91ad2c1ff,1,16
ca954aa9-839a-488d-924a-6fe501904662,4,14
2fce3906-9404-4d2f-87cb-6ff2880e6885,1,12
34f589cd-7279-4c66-9d55-701ed9999d87,0,12
24efe68c-08d1-40ce-b07e-702bca65fa36,3,20
2f3b9838-2c41-4df2-97a7-7039fd10a720,0,2
fad207ab-3d0b-48b1-8890-704abefe15b8,3,17
d3854911-36e1-4b99-b727-706dc0ac2092,3,11
0abd19c8-4726-4711-9c2f-707a4754a4b1,1,1
a639e076-e383-47b7-92e9-708105550dba,4,2
e114303d-9e01-4e26-b1cd-70a432cc05c7,3,12
419ba4ed-a006-4307-9d4f-70b59e2f4d33,1,21
c808a37b-263a-4339-81ba-70c5fcda8bdf,3,5
0367202b-e18b-4331-8054-70cc557f8ca5,3,24
1df8e937-0f03-4696-a7d5-70cf7ffade18,1,15
274247be-242f-46e9-9624-70d0f0be4710,3,17
84b06c24-91b2-4fc3-880e-7110f4d08d89,3,5
504d270e-63b1-4650-adbc-71194907a0c0,1,1
0a3ba910-69aa-4d86-be4f-713165e737b0,1,0
5486906e-3d18-4506-96c3-71457a028e09,1,0
9256e54d-60e0-44f2-96b0-716946c19fa0,3,11
d53751c3-ec43-4b01-9e97-7175a73aeebf,3,8
288d4679-cbb5-48f7-a5ef-71988bf41184,0,0
73dde44b-5792-4ec3-9e3e-719d1911024c,1,0
e9582bf3-9738-4c42-8bef-71a9e887248a,3,24
b9a96cf8-9960-4f42-98b0-71ac88371ec7,3,22
37e6c47c-7f4f-4f04-85df-71bb12d943e0,1,17
b66aae11-ff79-4804-9db8-71be99519967,3,2
12c3ad56-3b22-44e5-9d79-71d7d660f7cc,3,1
2a9e4f8e-ee45-4577-a811-71dd52ebbac7,3,2
95ed87eb-94e1-41b0-a471-71dea305f9af,0,0
8583a5a1-c6a2-4f23-b390-71f1b3b6c715,0,0
60382862-ec63-4fd6-aa68-71f77b324e86,0,11
f428a909-f427-4891-a052-720846a6c261,1,5
8e51bd2b-1c97-486b-a7bf-721c448b50b5,1,5
3a7e536f-6a70-4a7f-88d4-72284d278c4f,3,15
28849b48-4f80-45f3-9666-722e010cfb0d,2,0
5919b2b2-4476-4ba7-adc9-723157afa777,3,14
f46176df-0c53-4639-bddd-72397198abed,3,18
44a6d790-f7f3-46f4-bdf7-729509569173,3,2
9a449be9-4f21-4b2f-a3ac-72a44b190f91,2,2
0ff648a0-bd33-4837-bf54-72b70fc4e586,0,2
9299dded-3fa7-4ecc-b318-72c84ecd028b,3,7
72c1e923-e2df-47fb-b685-72d2e8f66df3,1,16
b10fa541-c3fb-4ab0-90cd-73041a64b624,3,2
481270b4-33d3-448e-8302-73053532b721,1,11
1263db17-cbb5-480f-bbe7-730a35e9394f,1,20
e25ff4be-9559-4161-afc8-73204da32f75,3,5
8c183075-88f1-477c-a394-73270439a259,0,5
5a2cf627-6340-4631-8dcf-73412a953b3d,3,14
8fd3bec3-64dc-4a6e-a437-736bde51bac9,4,10
5552e31a-037c-42c6-b56b-739576afbeb0,3,1
60726654-b746-4879-9484-73986935c40b,3,11
ee2e5748-de26-42f1-81a3-739cf4a0ba1c,0,0
5c83089a-93df-4801-abee-73ddaa11808f,4,17
3c4e6454-93f5-4d6b-a42c-73fb19760a07,3,1
e444720c-78f4-49be-bede-74013d101441,2,7
893317ea-d592-4eb0-8453-742f7464601e,3,24
5562e412-f608-4ecd-b17b-7438919afcf3,3,11
702a95bc-eceb-4f4b-bd4a-744c5c3e552b,3,8
43361fae-f54b-4207-b7d8-74565f903b2f,0,0
2c19f02b-e690-4526-9c4d-746b8f55c20f,3,19
470e7ed1-3986-433d-97ce-74731d585f53,0,0
74035f1f-4ca5-4c02-ba0f-748aea421499,0,1
f73bf8ee-3b32-4a17-b89d-74a6fac6dbec,3,23
fb3d6cf6-143d-4615-8570-74d8ca870f16,0,0
11b447b5-c03b-4bb5-b208-74dd14dd8065,3,4
cb052ed4-1482-4394-88d4-74e91dfcd999,3,8
1b7edccc-434c-4245-a208-74fe41b91850,3,15
4671103c-9719-4fdc-a6df-750388ecf27e,0,2
7180dc71-c105-458e-b052-75416efe8ec0,1,19
4de2023a-015d-40c7-bab4-75433b3ccb86,0,8
e6be3fce-bda1-4bfb-872a-7567ffa5beee,3,12
de9c94df-90aa-4fbf-8275-7571c254dd95,4,11
d9dc301e-18f7-4fca-b3d8-7571dc38dd2a,2,4
bd234f6f-a7d9-4151-9c24-75730007801b,3,2
5495f983-e77d-4f71-936a-7589ee693515,0,5
3fa44435-268e-4d3e-abe6-759c5412de33,3,2
3e44aac1-a094-47da-a209-759e14995e3c,3,18
634a46d0-5c0e-449f-ae53-75abe481997d,1,3
6a27434b-de34-4008-b716-75b9bff6bac4,1,2
f1be158a-08f3-4e4c-b462-75d5e357af1d,4,7
be84ea94-0916-434c-a2cd-75db1e446ac7,4,19
68922c65-e1dc-487e-a65d-75e22f31de92,1,11
015061b2-0120-498c-8f24-761e998ad030,2,0
